Rooms,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type,Method,CouncilArea,Regionname
3,7.8,3.0,2.0,2.0,342.0,124.0,1970.0,8920.0,1,1,2,5
4,7.8,4.0,2.0,4.0,661.0,124.0,1970.0,8920.0,0,4,2,5
4,7.8,3.0,2.0,2.0,600.0,232.0,1897.0,8920.0,0,4,2,5
3,7.8,3.0,2.0,2.0,1133.0,131.0,1930.0,8920.0,0,0,2,5
2,7.8,2.0,1.0,1.0,896.0,77.0,1960.0,8920.0,2,3,2,5
2,7.8,2.0,1.0,1.0,335.0,124.0,1970.0,8920.0,0,1,2,5
2,7.8,2.0,1.0,1.0,93.0,111.0,1970.0,8920.0,1,1,2,5
4,7.8,4.0,2.0,2.0,650.0,124.0,1970.0,8920.0,0,1,2,5
3,7.8,3.0,2.0,2.0,232.0,124.0,1970.0,8920.0,1,4,2,5
3,7.8,3.0,1.0,2.0,821.0,105.0,1925.0,8920.0,0,1,2,5
3,7.8,2.0,1.0,1.0,427.0,115.0,1938.0,8920.0,0,1,2,5
3,7.8,3.0,2.0,2.0,244.0,124.0,1970.0,8920.0,0,1,2,5
3,7.8,3.0,1.0,1.0,544.0,160.0,1930.0,8920.0,0,3,2,5
2,7.8,2.0,1.0,1.0,0.0,77.0,1965.0,8920.0,2,0,2,5
2,7.8,2.0,1.0,1.0,896.0,77.0,1960.0,8920.0,2,3,2,5
2,7.8,2.0,1.0,1.0,122.0,124.0,1960.0,8920.0,0,4,2,5
5,7.8,5.0,3.0,2.0,801.0,124.0,1920.0,8920.0,0,4,2,5
3,7.8,3.0,1.0,1.0,0.0,89.0,1960.0,8920.0,2,0,2,5
5,7.8,5.0,2.0,4.0,730.0,542.7379831704303,1920.0,8920.0,0,1,2,5
3,7.8,3.0,1.0,1.0,769.0,133.0,1930.0,8920.0,0,1,2,5
3,7.8,3.0,2.0,2.0,656.0,225.0,2009.0,8920.0,0,1,2,5
2,7.8,2.0,1.0,1.0,424.0,95.0,1930.0,8920.0,0,0,2,5
3,7.8,3.0,2.0,0.0,584.0,213.0,1920.0,8920.0,0,3,2,5
4,7.8,3.0,0.0,0.0,693.0,124.0,1935.0,8920.0,0,0,2,5
2,7.8,2.0,1.0,1.0,84.0,124.0,1970.0,8920.0,2,1,2,5
2,7.8,2.0,1.0,1.0,150.0,88.0,1970.0,8920.0,2,1,2,5
5,7.8,5.0,3.0,2.0,802.0,317.0,1994.0,8920.0,0,4,2,5
2,7.8,2.0,1.0,1.0,0.0,76.0,1960.0,8920.0,2,0,2,5
2,7.8,2.0,2.0,2.0,188.0,124.0,1970.0,8920.0,2,0,2,5
4,7.8,4.0,2.0,2.0,813.0,163.0,1960.0,8920.0,0,1,2,5
3,7.8,3.0,2.0,2.0,132.0,124.0,1970.0,8920.0,1,1,2,5
2,7.8,2.0,1.0,1.0,0.0,124.0,1970.0,8920.0,2,1,2,5
4,7.8,4.0,2.0,2.0,903.0,124.0,1970.0,8920.0,0,1,2,5
3,7.8,3.0,1.0,1.0,405.0,102.0,1930.0,8920.0,0,1,2,5
3,7.8,3.0,2.0,2.0,318.0,124.0,1970.0,8920.0,1,3,2,5
2,7.8,2.0,1.0,4.0,368.0,124.0,1970.0,8920.0,0,0,2,5
2,7.8,2.0,1.0,1.0,0.0,124.0,1970.0,8920.0,2,0,2,5
2,7.8,3.0,1.0,1.0,0.0,124.0,1970.0,8920.0,2,1,2,5
2,7.8,3.0,2.0,2.0,259.0,124.0,1970.0,8920.0,0,1,2,5
3,7.8,3.0,1.0,2.0,635.0,130.0,1920.0,8920.0,0,1,2,5
3,7.8,3.0,1.0,1.0,891.0,124.0,1970.0,8920.0,0,1,2,5
3,7.8,3.0,2.0,4.0,877.0,146.0,1960.0,8920.0,0,1,2,5
2,7.8,2.0,1.0,2.0,400.0,124.0,1970.0,8920.0,0,1,2,5
2,7.8,2.0,1.0,1.0,166.0,124.0,1969.0,8920.0,2,1,2,5
3,7.8,3.0,1.0,2.0,692.0,164.0,1940.0,8920.0,0,1,2,5
3,7.8,3.0,2.0,2.0,283.0,160.0,1990.0,8920.0,1,1,2,5
3,7.8,3.0,2.0,3.0,780.0,124.0,1970.0,8920.0,0,4,2,5
3,7.8,3.0,3.0,2.0,417.0,220.0,2016.0,8920.0,0,1,2,5
2,7.8,2.0,1.0,1.0,83.0,81.0,1960.0,8920.0,2,1,2,5
5,7.8,5.0,3.0,2.0,805.0,124.0,1970.0,8920.0,0,3,2,5
2,7.8,2.0,1.0,1.0,246.0,124.0,1970.0,8920.0,0,0,2,5
2,7.8,2.0,2.0,1.0,103.0,124.0,1970.0,8920.0,1,1,2,5
3,7.8,3.0,2.0,2.0,850.0,124.0,1970.0,8920.0,0,1,2,5
4,7.8,4.0,1.0,4.0,772.0,145.0,1920.0,8920.0,0,1,2,5
2,7.8,2.0,1.0,1.0,631.0,75.0,1970.0,8920.0,2,1,2,5
3,7.8,3.0,1.0,1.0,970.0,124.0,1970.0,8920.0,0,1,2,5
4,7.8,4.0,3.0,1.0,632.0,270.0,1890.0,8920.0,0,1,2,5
2,7.8,2.0,1.0,1.0,0.0,124.0,1970.0,8920.0,2,1,2,5
5,7.8,5.0,4.0,2.0,741.0,407.0,2009.0,8920.0,0,3,2,5
5,7.8,4.0,3.0,2.0,603.0,282.0,1980.0,8920.0,0,0,2,5
4,7.8,4.0,2.0,2.0,686.0,210.0,1960.0,8920.0,0,1,2,5
4,7.8,4.0,3.0,1.0,0.0,257.0,1912.0,8920.0,0,0,2,5
4,7.8,4.0,3.0,4.0,697.0,271.0,1980.0,8920.0,0,4,2,5
2,7.8,2.0,1.0,1.0,95.0,124.0,1960.0,8920.0,0,1,2,5
5,7.8,5.0,5.0,1.0,639.0,453.0,2010.0,8920.0,0,0,2,5
5,7.8,4.0,2.0,2.0,643.0,363.0,2005.0,8920.0,0,1,2,5
4,9.0,4.0,2.0,2.0,687.0,215.0,1935.0,3265.0,0,1,2,5
3,9.0,3.0,1.0,1.0,459.0,130.0,1920.0,3265.0,0,1,2,5
4,9.0,4.0,2.0,4.0,318.0,232.0,1970.0,3265.0,1,0,2,5
2,9.0,2.0,1.0,1.0,543.0,124.0,1970.0,3265.0,0,1,2,5
2,9.0,2.0,1.0,1.0,110.0,83.0,1960.0,3265.0,2,1,2,5
4,9.0,4.0,2.0,1.0,653.0,229.0,1910.0,3265.0,0,1,2,5
5,9.0,5.0,2.0,2.0,795.0,297.0,1910.0,3265.0,0,0,2,5
3,9.0,3.0,3.0,2.0,468.0,148.0,1890.0,3265.0,0,4,2,5
4,9.0,4.0,1.0,1.0,717.0,235.0,1890.0,3265.0,0,1,2,5
2,9.0,2.0,1.0,1.0,342.0,104.0,1945.0,3265.0,0,1,2,5
4,9.0,4.0,3.0,3.0,788.0,124.0,1970.0,3265.0,0,1,2,5
3,9.0,3.0,2.0,1.0,145.0,140.0,1998.0,3265.0,0,1,2,5
5,9.0,5.0,3.0,4.0,645.0,222.0,2005.0,3265.0,0,1,2,5
4,9.0,4.0,2.0,3.0,812.0,173.0,1927.0,3265.0,0,0,2,5
4,9.0,4.0,1.0,1.0,858.0,124.0,1970.0,3265.0,0,0,2,5
2,9.0,2.0,1.0,1.0,0.0,92.0,1965.0,3265.0,2,1,2,5
5,9.0,5.0,2.0,4.0,838.0,282.0,1910.0,3265.0,0,4,2,5
3,9.0,3.0,2.0,2.0,387.0,124.0,1970.0,3265.0,1,1,2,5
3,9.0,3.0,3.0,2.0,352.0,207.0,1997.0,3265.0,0,0,2,5
3,9.0,3.0,2.0,1.0,325.0,197.0,1910.0,3265.0,0,1,2,5
5,9.0,5.0,4.0,4.0,684.0,427.0,2013.0,3265.0,0,4,2,5
3,9.0,2.0,1.0,1.0,444.0,124.0,1910.0,3265.0,0,1,2,5
4,9.0,4.0,1.0,4.0,845.0,411.0,2008.0,3265.0,0,1,2,5
2,9.0,2.0,1.0,1.0,118.0,124.0,1970.0,3265.0,2,3,2,5
3,9.0,3.0,2.0,2.0,361.0,216.0,1995.0,3265.0,0,0,2,5
2,9.0,2.0,1.0,2.0,132.0,124.0,1970.0,3265.0,2,1,2,5
3,9.0,3.0,2.0,2.0,0.0,124.0,1970.0,3265.0,1,1,2,5
2,9.0,2.0,1.0,1.0,122.0,124.0,1970.0,3265.0,2,1,2,5
2,9.0,2.0,1.0,3.0,716.0,124.0,1970.0,3265.0,0,4,2,5
3,9.0,3.0,2.0,2.0,316.0,124.0,1986.0,3265.0,0,1,2,5
4,9.0,4.0,2.0,2.0,796.0,276.0,2012.0,3265.0,0,1,2,5
4,9.0,4.0,2.0,2.0,780.0,124.0,1970.0,3265.0,1,1,2,5
4,9.0,3.0,2.0,2.0,278.0,124.0,1970.0,3265.0,1,1,2,5
2,9.0,2.0,1.0,2.0,0.0,124.0,1970.0,3265.0,2,1,2,5
3,3.2,3.0,1.0,1.0,314.0,124.0,1900.0,3106.0,0,4,31,2
3,3.2,3.0,1.0,0.0,169.0,124.0,1970.0,3106.0,0,1,31,2
4,3.2,4.0,3.0,0.0,122.0,130.0,1890.0,3106.0,0,1,31,2
2,3.2,2.0,1.0,1.0,210.0,124.0,1970.0,3106.0,0,1,31,2
3,3.2,3.0,1.0,0.0,203.0,124.0,1970.0,3106.0,0,4,31,2
3,3.2,3.0,1.0,2.0,499.0,164.0,1910.0,3106.0,0,3,31,2
4,3.2,3.0,1.0,0.0,418.0,163.0,1920.0,3106.0,0,1,31,2
2,3.2,2.0,1.0,1.0,1031.0,124.0,1970.0,3106.0,1,1,31,2
2,3.2,2.0,1.0,1.0,73.0,104.0,2009.0,3106.0,0,0,31,2
2,3.2,2.0,1.0,0.0,133.0,124.0,1970.0,3106.0,0,1,31,2
4,3.2,4.0,2.0,0.0,538.0,142.0,2015.0,3106.0,0,1,31,2
1,3.2,1.0,1.0,1.0,861.0,124.0,1970.0,3106.0,2,1,31,2
2,3.2,1.0,2.0,0.0,413.0,172.0,1900.0,3106.0,0,1,31,2
3,3.2,2.0,2.0,1.0,190.0,124.0,1970.0,3106.0,0,1,31,2
2,3.2,2.0,1.0,0.0,116.0,124.0,1970.0,3106.0,0,1,31,2
4,3.2,4.0,2.0,2.0,504.0,168.0,1890.0,3106.0,0,1,31,2
3,3.2,3.0,3.0,1.0,144.0,124.0,1970.0,3106.0,0,1,31,2
3,3.2,3.0,2.0,1.0,163.0,135.0,1970.0,3106.0,0,1,31,2
1,3.2,1.0,1.0,1.0,0.0,124.0,1970.0,3106.0,2,1,31,2
1,3.2,1.0,1.0,0.0,93.0,124.0,1970.0,3106.0,0,1,31,2
3,3.2,3.0,2.0,0.0,84.0,148.0,1970.0,3106.0,0,1,31,2
2,3.2,3.0,1.0,1.0,100.0,124.0,1970.0,3106.0,0,1,31,2
2,3.2,2.0,1.0,0.0,142.0,124.0,1970.0,3106.0,0,1,31,2
4,3.2,4.0,2.0,2.0,207.0,162.0,1900.0,3106.0,0,1,31,2
3,3.2,3.0,1.0,1.0,131.0,124.0,1970.0,3106.0,0,1,31,2
1,3.2,1.0,1.0,1.0,0.0,56.0,1970.0,3106.0,2,1,31,2
2,3.2,2.0,1.0,2.0,373.0,124.0,1970.0,3106.0,0,4,31,2
2,3.2,2.0,1.0,1.0,0.0,86.0,1940.0,3106.0,2,4,31,2
2,3.2,2.0,1.0,1.0,0.0,76.0,1975.0,3106.0,2,1,31,2
3,11.4,3.0,1.0,2.0,0.0,96.0,1989.0,7822.0,2,1,8,5
2,11.4,2.0,2.0,1.0,133.0,104.0,2009.0,7822.0,1,1,8,5
2,11.4,2.0,1.0,1.0,73.0,61.0,1970.0,7822.0,2,3,8,5
3,11.4,3.0,1.0,2.0,425.0,166.0,1960.0,7822.0,0,1,8,5
4,11.4,4.0,2.0,0.0,365.0,124.0,1919.0,7822.0,0,1,8,5
3,11.4,3.0,1.0,1.0,808.0,124.0,1970.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,0.0,69.0,1970.0,7822.0,2,1,8,5
1,11.4,1.0,1.0,1.0,0.0,124.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,282.0,111.0,1970.0,7822.0,0,1,8,5
1,11.4,1.0,1.0,1.0,60.0,48.0,1970.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,1.0,1113.0,113.0,1990.0,7822.0,1,3,8,5
2,11.4,2.0,1.0,1.0,898.0,124.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,2.0,0.0,100.0,1973.0,7822.0,2,1,8,5
4,11.4,4.0,2.0,2.0,561.0,204.0,1925.0,7822.0,0,1,8,5
3,11.4,3.0,2.0,1.0,0.0,107.0,1990.0,7822.0,1,0,8,5
2,11.4,2.0,1.0,2.0,0.0,67.0,2009.0,7822.0,2,3,8,5
1,11.4,1.0,1.0,1.0,0.0,50.0,1960.0,7822.0,2,1,8,5
1,11.4,1.0,1.0,1.0,0.0,124.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,0.0,70.0,1970.0,7822.0,2,4,8,5
2,11.4,3.0,1.0,2.0,299.0,115.0,1930.0,7822.0,0,1,8,5
2,11.4,1.0,2.0,2.0,265.0,124.0,1920.0,7822.0,0,4,8,5
2,11.4,2.0,1.0,1.0,0.0,124.0,1970.0,7822.0,2,1,8,5
1,11.4,1.0,1.0,1.0,0.0,33.0,1970.0,7822.0,2,1,8,5
3,11.4,4.0,2.0,2.0,751.0,40.0,1923.0,7822.0,0,1,8,5
3,11.4,2.0,1.0,2.0,461.0,124.0,1970.0,7822.0,0,1,8,5
1,11.4,1.0,1.0,1.0,0.0,124.0,1968.0,7822.0,2,4,8,5
3,11.4,3.0,2.0,1.0,300.0,130.0,1990.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,78.0,124.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,2.0,1.0,106.0,124.0,1970.0,7822.0,1,3,8,5
2,11.4,2.0,1.0,1.0,109.0,124.0,1970.0,7822.0,2,0,8,5
3,11.4,3.0,1.0,2.0,0.0,170.0,1925.0,7822.0,2,1,8,5
4,11.4,3.0,2.0,2.0,687.0,237.0,1983.0,7822.0,0,1,8,5
1,11.4,1.0,1.0,1.0,0.0,34.0,1960.0,7822.0,2,0,8,5
2,11.4,2.0,2.0,1.0,166.0,170.0,2009.0,7822.0,1,1,8,5
2,11.4,2.0,1.0,1.0,0.0,56.0,1970.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,2.0,721.0,124.0,1970.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,0.0,124.0,1970.0,7822.0,2,4,8,5
4,11.4,4.0,2.0,2.0,757.0,133.0,1930.0,7822.0,0,4,8,5
2,11.4,2.0,1.0,1.0,144.0,96.0,2000.0,7822.0,1,2,8,5
2,11.4,2.0,2.0,1.0,0.0,86.0,1993.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,1.0,588.0,124.0,1970.0,7822.0,0,1,8,5
4,11.4,3.0,2.0,1.0,598.0,201.0,1970.0,7822.0,0,1,8,5
3,11.4,3.0,1.0,1.0,586.0,124.0,1970.0,7822.0,0,4,8,5
3,11.4,3.0,2.0,2.0,325.0,223.0,2005.0,7822.0,1,0,8,5
1,11.4,1.0,1.0,1.0,0.0,124.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,211.0,102.0,2002.0,7822.0,0,1,8,5
4,11.4,4.0,2.0,2.0,557.0,200.0,1938.0,7822.0,0,0,8,5
3,11.4,3.0,2.0,1.0,390.0,124.0,1970.0,7822.0,0,0,8,5
2,11.4,2.0,1.0,1.0,158.0,106.0,1994.0,7822.0,1,1,8,5
2,11.4,2.0,1.0,1.0,0.0,90.0,1968.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,133.0,71.0,2011.0,7822.0,2,3,8,5
2,11.4,2.0,1.0,1.0,0.0,73.0,1970.0,7822.0,2,1,8,5
3,11.4,3.0,1.0,2.0,0.0,124.0,1970.0,7822.0,2,1,8,5
2,11.4,4.0,2.0,1.0,0.0,124.0,1970.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,2.0,554.0,124.0,1970.0,7822.0,0,1,8,5
3,11.4,3.0,2.0,1.0,283.0,250.0,2005.0,7822.0,2,3,8,5
3,11.4,3.0,1.0,1.0,620.0,124.0,1970.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,103.0,82.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,264.0,110.0,1930.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,0.0,64.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,174.0,80.0,1975.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,2.0,282.0,182.0,2010.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,0.0,124.0,1970.0,7822.0,2,3,8,5
2,11.4,2.0,1.0,1.0,134.0,124.0,1965.0,7822.0,2,1,8,5
4,11.4,4.0,3.0,4.0,838.0,124.0,1970.0,7822.0,0,1,8,5
5,11.4,5.0,3.0,1.0,564.0,124.0,1930.0,7822.0,0,0,8,5
2,11.4,2.0,1.0,2.0,316.0,2.0,1970.0,7822.0,0,1,8,5
1,11.4,1.0,1.0,1.0,0.0,53.0,1980.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,2.0,603.0,166.0,1945.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,333.0,124.0,1970.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,1.0,371.0,167.0,1915.0,7822.0,0,1,8,5
2,11.4,2.0,2.0,1.0,0.0,124.0,2014.0,7822.0,2,1,8,5
3,11.4,3.0,2.0,2.0,0.0,124.0,1970.0,7822.0,0,1,8,5
4,11.4,4.0,3.0,2.0,305.0,124.0,1996.0,7822.0,1,1,8,5
3,11.4,3.0,1.0,1.0,604.0,120.0,1925.0,7822.0,0,0,8,5
2,11.4,2.0,1.0,1.0,132.0,124.0,1970.0,7822.0,2,1,8,5
4,11.4,4.0,3.0,3.0,650.0,124.0,1970.0,7822.0,0,0,8,5
2,11.4,2.0,1.0,1.0,967.0,72.0,1970.0,7822.0,2,0,8,5
4,11.4,4.0,2.0,2.0,595.0,221.0,1915.0,7822.0,0,0,8,5
3,11.4,3.0,1.0,1.0,720.0,124.0,1970.0,7822.0,0,1,8,5
3,11.4,3.0,1.0,1.0,111.0,116.0,1998.0,7822.0,1,1,8,5
3,11.4,3.0,1.0,1.0,376.0,124.0,1970.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,0.0,68.0,1950.0,7822.0,2,4,8,5
4,11.4,3.0,2.0,3.0,932.0,270.0,1970.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,2.0,543.0,542.7379831704303,1970.0,7822.0,0,1,8,5
5,11.4,4.0,2.0,2.0,366.0,124.0,1970.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,108.0,67.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,0.0,72.0,1970.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,165.0,124.0,1990.0,7822.0,2,1,8,5
3,11.4,3.0,1.0,2.0,277.0,135.0,1978.0,7822.0,1,1,8,5
2,11.4,2.0,1.0,1.0,0.0,70.0,1973.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,640.0,124.0,1900.0,7822.0,0,1,8,5
4,11.4,3.0,3.0,2.0,454.0,275.0,2000.0,7822.0,0,1,8,5
2,11.4,2.0,1.0,1.0,99.0,98.0,1965.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,0.0,60.0,1980.0,7822.0,2,1,8,5
2,11.4,2.0,1.0,1.0,912.0,75.0,2008.0,7822.0,2,1,8,5
3,11.4,2.0,2.0,1.0,817.0,130.0,1925.0,7822.0,0,1,8,5
1,11.4,1.0,1.0,1.0,0.0,124.0,1968.0,7822.0,2,1,8,5
1,11.4,1.0,1.0,1.0,0.0,48.0,1960.0,7822.0,2,1,8,5
1,11.4,1.0,1.0,1.0,0.0,124.0,1970.0,7822.0,2,1,8,5
2,8.9,2.0,1.0,1.0,0.0,100.0,1960.0,2379.0,2,1,8,5
4,8.9,4.0,3.0,2.0,812.0,124.0,1970.0,2379.0,1,3,8,5
5,8.9,5.0,2.0,2.0,593.0,124.0,1970.0,2379.0,0,1,8,5
1,8.9,1.0,1.0,1.0,820.0,124.0,1970.0,2379.0,2,1,8,5
2,8.9,2.0,1.0,1.0,806.0,78.0,1960.0,2379.0,2,4,8,5
2,8.9,2.0,2.0,1.0,0.0,124.0,1970.0,2379.0,2,3,8,5
4,8.9,4.0,1.0,2.0,499.0,155.0,1920.0,2379.0,0,0,8,5
3,8.9,2.0,1.0,2.0,275.0,124.0,1970.0,2379.0,0,1,8,5
3,8.1,3.0,1.0,0.0,513.0,124.0,1970.0,6923.0,0,1,8,5
3,8.1,3.0,2.0,2.0,692.0,313.0,1955.0,6923.0,0,1,8,5
2,8.1,2.0,1.0,1.0,934.0,68.0,2012.0,6923.0,2,3,8,5
3,8.1,4.0,2.0,3.0,361.0,237.0,2014.0,6923.0,0,0,8,5
2,8.1,2.0,1.0,1.0,0.0,124.0,1960.0,6923.0,2,3,8,5
2,8.1,2.0,1.0,1.0,0.0,56.0,2012.0,6923.0,2,4,8,5
1,8.1,1.0,1.0,1.0,952.0,43.0,1970.0,6923.0,2,4,8,5
2,8.1,2.0,1.0,1.0,0.0,124.0,1970.0,6923.0,2,3,8,5
2,8.1,2.0,1.0,1.0,0.0,67.0,1970.0,6923.0,2,1,8,5
2,8.1,2.0,1.0,1.0,0.0,124.0,1970.0,6923.0,2,1,8,5
3,8.1,3.0,1.0,0.0,270.0,139.0,1910.0,6923.0,0,3,8,5
4,8.1,4.0,2.0,2.0,723.0,124.0,1970.0,6923.0,0,1,8,5
2,8.1,2.0,2.0,2.0,0.0,124.0,2011.0,6923.0,2,3,8,5
2,8.1,2.0,1.0,1.0,1092.0,63.0,2014.0,6923.0,2,1,8,5
3,8.1,3.0,2.0,1.0,339.0,124.0,1970.0,6923.0,0,1,8,5
2,8.1,2.0,2.0,1.0,934.0,124.0,1970.0,6923.0,2,0,8,5
2,8.1,2.0,1.0,1.0,771.0,82.0,1960.0,6923.0,2,1,8,5
4,8.1,4.0,2.0,3.0,836.0,124.0,1910.0,6923.0,0,1,8,5
2,8.1,2.0,1.0,2.0,0.0,124.0,1970.0,6923.0,2,1,8,5
2,8.1,2.0,1.0,1.0,0.0,67.0,2011.0,6923.0,2,4,8,5
4,8.1,4.0,2.0,1.0,810.0,215.0,1915.0,6923.0,0,1,8,5
3,9.3,3.0,2.0,2.0,357.0,144.0,1935.0,5051.0,0,1,8,5
3,9.3,3.0,1.0,2.0,451.0,121.0,1960.0,5051.0,0,1,8,5
1,9.3,1.0,1.0,1.0,0.0,44.0,1960.0,5051.0,2,0,8,5
2,9.3,2.0,1.0,1.0,273.0,114.0,1930.0,5051.0,0,1,8,5
3,9.3,3.0,2.0,2.0,296.0,124.0,1910.0,5051.0,0,1,8,5
2,9.3,2.0,1.0,1.0,0.0,124.0,1970.0,5051.0,0,1,8,5
3,9.3,3.0,1.0,1.0,88.0,100.0,1970.0,5051.0,2,1,8,5
3,9.3,3.0,2.0,1.0,358.0,124.0,1930.0,5051.0,0,1,8,5
2,9.3,2.0,1.0,1.0,100.0,124.0,1970.0,5051.0,2,4,8,5
3,9.3,3.0,1.0,1.0,359.0,120.0,1970.0,5051.0,0,1,8,5
3,9.3,3.0,1.0,2.0,339.0,124.0,1970.0,5051.0,0,1,8,5
4,9.3,4.0,2.0,2.0,216.0,165.0,1995.0,5051.0,1,4,8,5
2,9.3,2.0,1.0,2.0,284.0,99.0,1940.0,5051.0,0,1,8,5
3,9.3,2.0,2.0,1.0,478.0,120.0,1925.0,5051.0,0,1,8,5
4,9.3,4.0,2.0,2.0,575.0,256.0,2008.0,5051.0,0,1,8,5
2,9.3,2.0,1.0,1.0,831.0,80.0,1970.0,5051.0,2,1,8,5
4,9.3,5.0,3.0,4.0,708.0,124.0,1970.0,5051.0,0,0,8,5
2,9.3,2.0,1.0,1.0,367.0,85.0,1930.0,5051.0,0,1,8,5
2,9.3,4.0,2.0,2.0,464.0,272.0,2016.0,5051.0,0,1,8,5
3,9.3,3.0,2.0,1.0,299.0,124.0,1970.0,5051.0,2,1,8,5
4,9.3,4.0,2.0,3.0,342.0,124.0,2005.0,5051.0,1,1,8,5
3,9.3,3.0,1.0,2.0,699.0,124.0,1970.0,5051.0,0,1,8,5
2,9.3,2.0,1.0,1.0,402.0,124.0,1970.0,5051.0,0,1,8,5
2,9.3,2.0,1.0,1.0,505.0,117.0,1940.0,5051.0,0,1,8,5
3,9.3,3.0,2.0,2.0,494.0,135.0,1920.0,5051.0,0,1,8,5
3,9.3,3.0,1.0,2.0,520.0,124.0,1970.0,5051.0,0,1,8,5
2,9.3,2.0,2.0,1.0,255.0,85.0,1890.0,5051.0,0,1,8,5
3,9.3,3.0,1.0,1.0,312.0,123.0,1926.0,5051.0,0,1,8,5
1,9.3,1.0,1.0,1.0,0.0,124.0,1970.0,5051.0,2,4,8,5
4,9.3,3.0,2.0,2.0,641.0,215.0,1970.0,5051.0,0,1,8,5
4,9.3,4.0,2.0,2.0,630.0,205.0,1910.0,5051.0,0,1,8,5
2,9.3,2.0,1.0,1.0,90.0,124.0,1970.0,5051.0,2,4,8,5
3,13.6,3.0,2.0,1.0,182.0,124.0,1970.0,3582.0,1,1,20,5
4,13.6,4.0,2.0,2.0,600.0,124.0,1970.0,3582.0,0,1,20,5
4,13.6,4.0,3.0,2.0,288.0,158.0,2014.0,3582.0,0,4,20,5
3,13.6,2.0,2.0,1.0,224.0,94.0,2006.0,3582.0,2,1,20,5
3,13.6,3.0,1.0,2.0,606.0,124.0,1970.0,3582.0,0,1,20,5
3,13.6,3.0,2.0,2.0,277.0,143.0,2010.0,3582.0,1,1,20,5
4,13.6,4.0,3.0,2.0,209.0,160.0,2016.0,3582.0,1,1,20,5
2,13.6,2.0,1.0,1.0,585.0,97.0,1950.0,3582.0,0,1,20,5
3,13.6,3.0,1.0,2.0,586.0,124.0,1970.0,3582.0,0,1,20,5
3,13.6,3.0,2.0,2.0,160.0,101.0,2000.0,3582.0,0,0,20,5
4,13.6,4.0,3.0,2.0,273.0,182.0,2012.0,3582.0,1,3,20,5
3,13.6,4.0,2.0,2.0,515.0,124.0,1970.0,3582.0,0,0,20,5
3,13.6,3.0,1.0,2.0,620.0,88.0,1970.0,3582.0,0,1,20,5
4,13.6,3.0,2.0,1.0,1033.0,164.0,1950.0,3582.0,0,1,20,5
2,13.6,2.0,1.0,1.0,842.0,124.0,1972.0,3582.0,0,1,20,5
4,13.6,4.0,2.0,2.0,500.0,277.0,2001.0,3582.0,0,1,20,5
3,13.6,3.0,1.0,1.0,705.0,124.0,1970.0,3582.0,0,1,20,5
3,13.6,3.0,1.0,2.0,630.0,105.0,1960.0,3582.0,0,3,20,5
3,13.6,3.0,2.0,1.0,177.0,111.0,2012.0,3582.0,1,1,20,5
4,13.6,3.0,2.0,1.0,188.0,137.0,2014.0,3582.0,1,1,20,5
3,3.4,3.0,2.0,0.0,187.0,124.0,1970.0,2954.0,0,1,31,2
2,3.4,2.0,1.0,1.0,155.0,85.0,1880.0,2954.0,0,1,31,2
3,3.4,3.0,1.0,0.0,193.0,98.0,1900.0,2954.0,0,1,31,2
3,3.4,3.0,2.0,1.0,124.0,116.0,2000.0,2954.0,1,1,31,2
2,3.4,2.0,1.0,0.0,180.0,124.0,1970.0,2954.0,0,1,31,2
2,3.4,2.0,1.0,1.0,174.0,85.0,1890.0,2954.0,0,1,31,2
